sg,id,type,temp,comment,time,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
,manual,manual,14,,1677272400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,ANYIJsDc1h4KqHTljpOlRELEiGkZPa,2023-02-24T21:00:00.000Z
,manual,manual,14.9,,1677258000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,9xnXLIYASntlI8WzzuMkAfhARBfkSj,2023-02-24T17:00:00.000Z
,manual,manual,14.7,,1677220200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,FTGSVuMUSHr1lvNQuNhvtzIxB7jrSX,2023-02-24T06:30:00.000Z
,manual,manual,14.7,,1677186900000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,zyAmlX8MLZ3LXhe0PeT7CN3N4YT1PN,2023-02-23T21:15:00.000Z
,manual,manual,14.9,,1677175200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,LkrMi0xGDMBgLDWn4YMIp3Pkf4O17M,2023-02-23T18:00:00.000Z
,manual,manual,14.2,,1677128400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,Md1ljSSevltGnrpFaBSuTzxOQNqfs9,2023-02-23T05:00:00.000Z
,manual,manual,14.9,,1677087000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,kjUk6quY3U7rKcFwUKgyjXhW4TeNO5,2023-02-22T17:30:00.000Z
,manual,manual,14.5,,1677045600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,EsWEijuMfLHbjeMMB6DSjnLYdYARLd,2023-02-22T06:00:00.000Z
,manual,manual,14,,1677015010590,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,ZlXcsUZgEChE7uBXHRnkEvQQ8jeSk4,2023-02-21T21:30:10.590Z
,manual,manual,14.8,,1677004200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,8VbkMzDOCiAhszXuYCPhLBZyoNWl91,2023-02-21T18:30:00.000Z
