temp,type,comment,sg,time,id,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
16.8,manual,,,1736881200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,OuaaZlajIvEu8E56yz8BJN798g8979,2025-01-14T19:00:00.000Z
17.2,manual,,,1736866800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,5WDjXZ8O0Mh1B6S99Grj0gYb3IUUlD,2025-01-14T15:00:00.000Z
16.5,manual,,,1736852400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,pG5Ex1I2aG05YjPzj6ZOOY7aiAuJrZ,2025-01-14T11:00:00.000Z
17.4,manual,,,1736838000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,CXRmsYtKHYZPFmBADeN6oxOmJKa9vg,2025-01-14T07:00:00.000Z
17.3,manual,,,1736823600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,df3v5uLP7xcywOdVf2rPv9jmaTDyCE,2025-01-14T03:00:00.000Z
17.2,manual,,,1736809200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,PuX4kJlu0SCE2ON2VcfUL2hwzYUK1W,2025-01-13T23:00:00.000Z
16.7,manual,,,1736794800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,xZsh3cpjDbDh497QnA0HC8peJkWncF,2025-01-13T19:00:00.000Z
17.3,manual,,,1736780400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,7CVz6PQ043EnWR58NtcTRy0x60mJuM,2025-01-13T15:00:00.000Z
16.7,manual,,,1736766000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,PL3z7SrH2QvYwv2Tp0Jo6zvRPmhjRQ,2025-01-13T11:00:00.000Z
17.3,manual,,,1736751600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,UN6BbIunyb8P06kFa9puQHXu2CgSRa,2025-01-13T07:00:00.000Z
16.9,manual,,,1736737200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,SoYjVfTOuOHBAPcxAsEJUv2c0NhJre,2025-01-13T03:00:00.000Z
17.3,manual,,,1736722800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,4qE1bSd1BKH3GIGzJOoq6PHEe821iD,2025-01-12T23:00:00.000Z
16.5,manual,,,1736708400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,5I7yS5derEGKc5GNUJ6yTRWAd5SdYr,2025-01-12T19:00:00.000Z
17,manual,,,1736694000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,NCkl85sZH5uhMRIAG0zGmajWn6ddLr,2025-01-12T15:00:00.000Z
17.4,manual,,,1736679600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,yrVfcopT5rY5VnwhiX8gqH1jYgK61e,2025-01-12T11:00:00.000Z
17.1,manual,,,1736665200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,77CfcWU14CUj62eO9Kn7VjlELPSqh9,2025-01-12T07:00:00.000Z
16.5,manual,,,1736650800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,tuhqUogynS1rPphVgbZL50iYihQx6I,2025-01-12T03:00:00.000Z
17.2,manual,,,1736636400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,NrhcwHyufRhDykjPNqSKRMySFSjFp2,2025-01-11T23:00:00.000Z
16.7,manual,,,1736622000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,WyTk90yfqvtG9k4Rt0jSSzVHxIgdA5,2025-01-11T19:00:00.000Z
17.1,manual,,,1736607600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,1ILwF17NkxhgLv4YYVgOagi7Ln8myL,2025-01-11T15:00:00.000Z
16.5,manual,,,1736593200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,4tiDXN2zrJ7fbR5WC4XIQunZjB5QVW,2025-01-11T11:00:00.000Z
17.4,manual,,,1736578800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,x3TisnfgvNyGm3eaHX01gNN0QnSuTG,2025-01-11T07:00:00.000Z
17.2,manual,,,1736564400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,zk3hRKrq7KRpMY7TIETsxM9SyR8zs1,2025-01-11T03:00:00.000Z
16.5,manual,,,1736550000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,pqMqYHveJTzK1WqdiM3134xeHNoBlN,2025-01-10T23:00:00.000Z
17.1,manual,,,1736535600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,URbB4EdLr2Jebl8Rryd29HKwnno5K7,2025-01-10T19:00:00.000Z
